timestamp,store_slug,flyer_key,source_path,reason
2025-12-19T03:26:05Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\72.png,no_date_found
2025-12-19T03:26:05Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\73.png,no_date_found
2025-12-19T03:26:05Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\74.png,no_date_found
2025-12-19T03:26:06Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\75.png,no_date_found
2025-12-19T03:26:06Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\76.png,no_date_found
2025-12-19T03:26:07Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\77.png,no_date_found
2025-12-19T03:26:07Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\78.png,no_date_found
2025-12-19T03:26:07Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\79.png,no_date_found
2025-12-19T03:26:08Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\8.png,no_date_found
2025-12-19T03:26:08Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\80.png,no_date_found
2025-12-19T03:26:08Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\81.png,no_date_found
2025-12-19T03:26:09Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\82.png,no_date_found
2025-12-19T03:26:09Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\83.png,no_date_found
2025-12-19T03:26:09Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\84.png,no_date_found
2025-12-19T03:26:10Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\85.png,no_date_found
2025-12-19T03:26:10Z,whole_foods,whole_foods:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\whole_foods\week50\raw_png\9.png,no_date_found
2025-12-19T03:53:10Z,big_y,big_y:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\big_y\week50\raw_png\1.ocr.png,no_date_found
2025-12-19T03:53:10Z,big_y,big_y:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\big_y\week50\raw_png\1.png,no_date_found
2025-12-19T03:53:10Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\1.ocr.png,no_date_found
2025-12-19T03:53:10Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\1.png,no_date_found
2025-12-19T03:53:10Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\10.ocr.png,no_date_found
2025-12-19T03:53:10Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\10.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\11.ocr.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\11.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\12.ocr.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\12.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\13.ocr.png,no_date_found
2025-12-19T03:53:11Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\13.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\14.ocr.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\14.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\15.ocr.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\15.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\16.ocr.png,no_date_found
2025-12-19T03:53:12Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\16.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\2.ocr.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\2.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\3.ocr.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\3.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\4.ocr.png,no_date_found
2025-12-19T03:53:13Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\4.png,no_date_found
2025-12-19T03:53:14Z,price_chopper_market_32,price_chopper_market_32:week50,C:\Users\jwein\OneDrive\Desktop\deals-4me\flyers\price_chopper_market_32\week50\raw_png\5.ocr.png,no_date_found
